ResultsVersion,ResultsDate,Company,Location,Position,PostingDate,FullDetailsURL,AllQualifications,Applicants,Employment type,Industries,Job function,Seniority level
1,16/08/2021 16h,ConvaTec,"Lisbon, Lisbon, Portugal",Senior Data Engineer,2021-08-11,https://linkedin.com/jobs/view/senior-data-engineer-at-convatec-2656648270,"['3+ years extensive experience of building big data pipelines with Apache Spark (preferably with PySpark) - real-time and batch processing', '3+ years of running and optimizing Spark data pipelines on either Amazon Web Services (AWS), Microsoft Azure or Google Cloud Platform (GCP).', '3+ years’ experience of interacting with big data and cloud data stores, both SQL and noSQL such as Hive, Presto, Big Query, AWS Athena, AWS Redshift or related big data store systems.', ""3+ years' experience of python."", 'Experience building large scale distributed systems or applications', 'Strong data modeling skills (NoSQL & RDBMS)', 'Strong experience with Unix environments', 'Experience with streaming event systems like Kafka and Kinesis', 'Good knowledge of Design Patterns', 'Experience with Unix Shell scripting', 'Experience with Docker and Kubernetes', 'Experience with Continuous Integration, QA and Stress Testing', 'Experience with configuration management tools like Puppet, Chef, Ansible. and Saltstack', 'Good knowledge of Agile development methodology', 'Create and maintain optimal data pipeline architecture', 'Assemble large, complex data sets that meet functional / non-functional business requirements.', 'Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and AWS ‘big data’ technologies.', 'Work with stakeholders including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs.', 'Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader.']",Be among the first 25 applicants,Full-time,Medical Devices,Information Technology,Associate
1,16/08/2021 16h,Toptal,"Amadora, Lisbon, Portugal","Data Scientist – Remote, Full-time",2021-07-27,https://linkedin.com/jobs/view/data-scientist-%E2%80%93-remote-full-time-at-toptal-2662920838,"[' At least 3 years of professional experience in Data Science', ' Project management skills', ' A keen attention to detail', ' Full-time availability is a strong advantage']",Be among the first 25 applicants,Contract,"Information Technology and Services, Computer Software, and Internet",Engineering and Information Technology,Mid-Senior level
1,16/08/2021 16h,Timing Recursos Humanos,"Lisboa, Lisbon, Portugal",Senior Data Scientist (M/F),2021-08-06,https://linkedin.com/jobs/view/senior-data-scientist-m-f-at-timing-recursos-humanos-2677967310,[],Be among the first 25 applicants,Full-time,"Staffing and Recruiting, Human Resources, and Hospitality",Engineering and Information Technology,Associate
1,16/08/2021 16h,Boost IT,"Lisbon, Lisbon, Portugal",Anúncio de emprego: Data Scientist,2021-07-07,https://linkedin.com/jobs/view/an%C3%BAncio-de-emprego-data-scientist-at-boost-it-2670230987,"[' Licenciatura nas áreas de Informática, Informática de Gestão, Matemática e Engenharia;', ' Conhecimentos em algumas destas tecnologias: Python, R, SPSS, Machine Learning;', ' Experiência profissional efetiva superior a 2 ano em análise preditiva;', ' Bons conhecimento de Inglês.', ' Forte cultura de inovação e empreendedorismo;', ' Pacote salarial atrativo;', ' Desenvolvimento pessoal com o programa Boost It Up;', ' Desenvolvimento profissional com o programa Lets Boost it Now;', ' Acesso aos mais reputados projectos;', ' Possibilidade de trabalhar nas mais recentes tecnologias.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Internet",Engineering and Information Technology,Entry level
1,16/08/2021 16h,Boost IT,"Lisbon, Lisbon, Portugal",Oferta de emprego: Data Scientist,2021-07-01,https://linkedin.com/jobs/view/oferta-de-emprego-data-scientist-at-boost-it-2662534750,"[' Licenciatura nas áreas de Informática, Informática de Gestão, Matemática e Engenharia;', ' Conhecimentos em algumas destas tecnologias: Python, R, SPSS, Machine Learning;', ' Experiência profissional efetiva superior a 2 ano em análise preditiva;', ' Bons conhecimento de Inglês.', ' Forte cultura de inovação e empreendedorismo;', ' Pacote salarial atrativo;', ' Desenvolvimento pessoal com o programa Boost It Up;', ' Desenvolvimento profissional com o programa Lets Boost it Now;', ' Acesso aos mais reputados projectos;', ' Possibilidade de trabalhar nas mais recentes tecnologias.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Internet",Engineering and Information Technology,Entry level
1,16/08/2021 16h,Habber Tec,"Lisboa, Lisbon, Portugal",Oferta de trabalho Data Scientist (M/F),2021-06-30,https://linkedin.com/jobs/view/oferta-de-trabalho-data-scientist-m-f-at-habber-tec-2661197958,"[' Licenciado em Matemática, Estatística, Gestão de Informação ou equivalentes;', ' Experiência em Modelação preditiva;', ' Experiência profissional com tecnologias SAS, R ou Phyton;', ' Competências analíticas, de raciocínio lógico e foco na resolução de problemas;', ' Experiência e gosto pelo trabalho em equipa;', ' Competências de relacionamento interpessoal.', ' Formação técnica inicial e contínua;', ' Acompanhamento personalizado de acordo com objetivos individuais de desenvolvimento;', ' Prémios por cumprimento de objetivos;', ' Plano estruturado de progressão de carreira;', ' Iniciativas de soft skills e team building.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Staffing and Recruiting, and Human Resources",Other,Entry level
1,16/08/2021 16h,INOV ? Instituto de Engenharia de Sistemas e Computadores Inovação,"Lisboa, Lisbon, Portugal",Data Science & NLP,2021-07-08,https://linkedin.com/jobs/view/data-science-nlp-at-inov-%3F-instituto-de-engenharia-de-sistemas-e-computadores-inova%C3%A7%C3%A3o-2670564115,"[' 8897199', ' 18-09-2020', ' INOV ? Instituto de Engenharia de Sistemas e Computadores Inovação', ' Portugal', ' Lisboa', ' Saldanha', ' Informática e Tecnologias', ' Informação exclusiva JobMatch Descrição do anúncio : ORGANIZAÇÃO']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Research",Engineering and Information Technology,Entry level
1,16/08/2021 16h,Michael Page,"Lisbon, Lisbon, Portugal",Data Engineer - m/f,2021-07-05,https://linkedin.com/jobs/view/data-engineer-m-f-at-michael-page-2666445544,"['Our client is a leading company on its sector', 'Data Engineer with AWS experience', 'Create and maintain optimal data pipeline architecture', 'Assemble large, complex data sets that meet functional / non-functional business requirements', ""Build the infrastructure required for optimal extraction, transformation and loading of data from a wide variety of data sources using SQL and AWS 'big data' technologies"", 'Work with stakeholders including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs', 'Create data tools for analytics and data scientist team members that assist them in building and optimizing the product into an innovative industry leader', '3+ years extensive experience of building big data pipelines with Apache Spark (preferably with PySpark) - real-time and batch processing', '3+ years of running and optimizing Spark data pipelines on either Amazon Web Services (AWS), Microsoft Azure or Google Cloud Platform (GCP)', ""3+ years' experience of interacting with big data and cloud data stores, both SQL and NoSQL such as Hive, Presto, Big Query, AWS Athena, AWS Redshift or related big data store systems"", ""3+ years' experience of python"", 'Experience building large scale distributed systems or applications', 'Strong data modeling skills (NoSQL & RDBMS)', 'Strong experience with Unix environments', 'Experience with streaming event systems like Kafka and Kinesis', 'Good knowledge of Design Patterns', 'Experience with Unix Shell scripting', 'Experience with Docker and Kubernetes', 'Experience with Continuous Integration, QA and Stress Testing', 'Experience with configuration management tools like Puppet, Chef, Ansible and Saltstack', 'Good knowledge of Agile development methodology']",Be among the first 25 applicants,Full-time,"Events Services, Financial Services, and Facilities Services",Information Technology,Entry level
1,16/08/2021 16h,BNP Paribas CIB,"Lisbon, Lisbon, Portugal",Senior Machine Learning,2021-07-27,https://linkedin.com/jobs/view/senior-machine-learning-at-bnp-paribas-cib-2664014576,"[' Analyze internal clients’ needs:', ' Collaborate with clients to best understand their operational and strategic needs in terms of complex AI/ML challenges ', ' Investigate and solve business issues using technical, data-driven, AI/ML strategies ', ' Build and/or adapt AI/ML models:', ' Design and develop Machine Learning (ML) and Artificial Intelligence (AI) solutions, i.e., collect and label data, setup and train models, test and evaluate results ', ' Work closely with clients during application roll-out and all stages of the application lifecycle ', ' Design the most adequate approaches to solve the identified problems within the company’s framework ', ' Implement and assist the deployment and maintenance of models:', ' Follow to best practices in the industry to implement and scale out the developed solutions into production grade software ', ' Assist the operational teams with the deployment, monitoring and maintenance of the developed solutions ', ' Contribute to disseminate a culture of data driven solutions within CIB ', ' Maintain a strong market watch on the latest developments on methodologies, technologies and tools ', ' Engineer school / Master’s degree from university with a specialization in mathematics, statistics, data science, computer science or any engineering related field ', ' Although not strictly required a PhD on data-science, engineering or related fields is an advantage ', ' More than 4 year experience as Data Analyst / Data Scientist / Machine Learning Specialist ', ' Fluency in English is mandatory; French or Portuguese are a plus ', ' Ability to think abstractly and creatively ', ' Ability to explain the results of a model and the different elements impacting it ', ' High statistical and quantitative analysis skills (e.g. machine learning models, statistical models, Bayesian statistics, probability theory, time series analysis, …) ', ' Knowledge of ETL methods ', ' Knowledge of Machine Learning models ', ' Knowledge of NLP and/or computer vision techniques ', ' Knowledge of deep learning architectures and frameworks (e.g. TensorFlow, Keras, …) ', ' Knowledge of at least one ML development stack (e.g. Scikit-learn, Keras, PyTorch…) ', ' Effective Programming skills (e.g. Python) and algorithmic knowledge ', ' Knowledge of optimization algorithms ', ' Excellent communication and interpersonal skills ', ' Flexibility: ability to work in a changing environment ', ' Research-oriented ', ' Leading banking institution ', ' Our presence in Portugal ', ' International reach ', ' Diversity and Inclusion commitment ', ' Please note that only applications submitted in English will be considered.', ' In case you are selected for this role, further documentation will be requested to support your hiring process.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Banking, and Financial Services",Engineering and Information Technology,Associate
1,16/08/2021 16h,askblue,"Lisbon, Lisbon, Portugal",Anúncio de emprego: Data Scientist (M/F),2021-07-07,https://linkedin.com/jobs/view/an%C3%BAncio-de-emprego-data-scientist-m-f-at-askblue-2670224800,"[' Formação Superior em Ciências de Computação, Engenharia, Matemática ou Estatística;', ' Experiência em projetos Datascience (2 anos);', ' Conhecimentos avançados em Python;', ' Experiência na execução de todo o ciclo de vida de um modelo machine learning;', ' Experiencia na construção de modelos com unbalanced dataset.', ' Estabilidade e integração numa empresa em constante crescimento;', ' Integração numa equipa dinâmica e motivada;', ' Oportunidade de inserção em projetos tecnologicamente desafiantes, com equipas dinâmicas e que privilegiam a inovação.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Staffing and Recruiting",Engineering and Information Technology,Entry level
1,16/08/2021 16h,Habber Tec,"Lisboa, Lisbon, Portugal",Oferta de trabalho Data Scientist (SAS E-Miner) (F/M),2021-07-05,https://linkedin.com/jobs/view/oferta-de-trabalho-data-scientist-sas-e-miner-f-m-at-habber-tec-2666424131,"[' Licenciado em Informática, Gestão de Informação ou equivalentes;', ' Experiência em SAS E-Miner;', ' Experiência em Modelação Preditiva;', ' Experiência em Python e R (seria um extra);', ' Experiência e gosto pelo trabalho em equipa;', ' Competências de relacionamento interpessoal;', ' Com pelo menos 3 anos de experiência.', ' Formação técnica inicial e contínua;', ' Acompanhamento personalizado de acordo com objetivos individuais de desenvolvimento;', ' Prémios por cumprimento de objetivos;', ' Plano estruturado de progressão de carreira;', ' Iniciativas de soft skills e team building.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Staffing and Recruiting, and Human Resources",Other,Entry level
1,16/08/2021 16h,KCS iT,"Lisbon, Lisbon, Portugal",Oferta de emprego: Data scientist for International Institution,2021-07-07,https://linkedin.com/jobs/view/oferta-de-emprego-data-scientist-for-international-institution-at-kcs-it-2670230633,"[' Illegible for Security Clearance (European nationality)', ' Professional Oral and written English mandatory - French would be advantageous', ' Willing to relocate to Central Europe']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Internet",Engineering and Information Technology,Entry level
1,16/08/2021 16h,zytics,"Lisbon, Lisbon, Portugal",Anúncio de emprego: Senior Data Scientist,2021-07-07,https://linkedin.com/jobs/view/an%C3%BAncio-de-emprego-senior-data-scientist-at-zytics-2670228934,"[' Licenciatura em Biomedicina, Matemática Aplicada ou áreas afins (preferencial)', ' Forte capacidade analítica e de resolução de problemas', ' Gosto pela análise e exploração de dados', ' Desenvoltura e gosto pela utilização de ferramentas e plataforma tecnológicas', ' Apetência por trabalho em equipa', ' Experiência em atividades de Data Science / Advanced Analytics (mínima de 4 anos)', ' Experiência no desenvolvimento de modelos preditivos (mínima de 2 anos)', ' Experiência com SQL, R e Phyton (mínima de 2 anos)', ' Experiência em Machine Learning e Redes Neuronais', ' Experiência em Azure, nomeadamente em Machine Learning e Cognitive Services', ' Experiência com ferramentas de reporting, nomeadamente Power BI', ' (idealmente) Experiência em projetos de Business Intelligence (modelação, ETL, reporting)']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Human Resources",Engineering and Information Technology,Associate
1,16/08/2021 16h,Ankix,"Lisbon, Lisbon, Portugal",Oferta de emprego: Data Scientist (m/f) – Lisboa,2021-07-07,https://linkedin.com/jobs/view/oferta-de-emprego-data-scientist-m-f-%E2%80%93-lisboa-at-ankix-2670222874,"[' Licenciatura em Engenharia informática ou similar;', ' Experiência profissional mínima de 1 ano na área;', ' Autonomia e sentido de responsabilidade;', ' Espírito por trabalho em equipa e capacidade de iniciativa;', ' Capacidade de comunicação;', ' Bons conhecimentos de Inglês.', ' Na nossa empresa, terás bastante acompanhamento semanal e mensal;', ' O teu manager vai estar atento às tuas motivações e sugestões;', ' Tens acesso à Plataforma online que podes tirar as formações que pretenderes;', ' As vitórias e conquistas serão festejadas em conjunto;', ' Acompanhamento da nossa equipa de Recursos Humanos e Suporte;', ' Feedback constante do teu trabalho;', ' E como é óbvio bastantes Eventos 😊']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Human Resources",Engineering and Information Technology,Entry level
1,16/08/2021 16h,IQVIA,"Lisboa, Lisbon, Portugal",Epidemiologist,2021-08-02,https://linkedin.com/jobs/view/epidemiologist-at-iqvia-2603950035,"['Contribute to the design, execution and reporting of real-world database (RWD) studies', 'Contribute to the writing of study protocols, statistical analysis plans and study reports', 'Provide scientific and methodological expertise to teams and clients on various aspects of study design to address research questions', 'Develop abstracts, manuscripts and/or presentations to conferences for projects', 'Contribute to business development activities and proposal writing', 'Contribute to improving operational efficiencies of workflows, including writing of internal guidance documents (e.g., SOPs and quality management documents)', 'MPH, MSc, PhD or an equivalent degree in epidemiology, public health or a related discipline', 'Experience designing and executing prospective or retrospective database studies', 'Commitment to working collaboratively and effectively with people of other disciplines', 'Excellent time management skills, contributing to multiple projects with competing timelines', 'Strong written and verbal communication skills', 'Fluency in English (spoken and written)', 'Exposure to working with large real-world healthcare databases', 'Excellent communication skills', 'Prior experience working in a consultancy, CRO or healthcare services', 'Publications in peer reviewed journals and/or abstracts in scientific conferences']",Be among the first 25 applicants,Full-time,Pharmaceuticals,"Research, Analyst, and Information Technology",Not Applicable
1,16/08/2021 16h,KCS iT,"Lisbon, Lisbon, Portugal",Anúncio de emprego: Data Scientist(S),2021-07-01,https://linkedin.com/jobs/view/an%C3%BAncio-de-emprego-data-scientist-s-at-kcs-it-2662522609,"[' Bachelor’s or Master degree;', ' Strong Knowledge in SQL and Python;', ' Knowledge of the financial products, credit risks and/or regulatory reporting;', ' Good knowledge of data life cycle in the banking industry;', ' Analytical Thinking;', ' Knowledge of data visualization tools (nice to have);', ' Fluent English', ' Personal career management', ' Permanent Contract', ' Continuous and personalized Training and Certification [Salesforce, Microsoft, Oracle, and more through an in house PearsonVue center}', ' Competitive salary package with added benefits']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Internet",Engineering and Information Technology,Entry level
1,16/08/2021 16h,Match Profiler,"Lisbon, Lisbon, Portugal",Oferta de emprego: Consultor Data Scientist (m/f),2021-07-07,https://linkedin.com/jobs/view/oferta-de-emprego-consultor-data-scientist-m-f-at-match-profiler-2669868507,"[' Licenciatura em informática, Matemática ou especialização em Estatística', ' Experiência de pelo menos 2 ano em programação em R e Python', ' Bons conhecimentos SQL Server', ' Bom nível de Inglês (fator obrigatório)', ' Rigor E excelência na execução das tarefas', ' Organizado e sentido de responsabilidade', ' Bom nível de comunicação e capacidade de relação interpessoal.', ' Enquadramento salarial de acordo com a experiência demonstrada, trabalhar num ambiente dinâmico, jovem, com exposição internacional e orientado ao crescimento com o apoio de uma equipa multidisciplinar.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Staffing and Recruiting, and Human Resources",Information Technology,Associate
1,16/08/2021 16h,Ankix,"Lisbon, Lisbon, Portugal",Anúncio de emprego: Senior Data Scientist (m/f) – Lisboa,2021-07-07,https://linkedin.com/jobs/view/an%C3%BAncio-de-emprego-senior-data-scientist-m-f-%E2%80%93-lisboa-at-ankix-2670224818,"[' Licenciatura em Engenharia informática ou similar;', ' Experiência profissional mínima de 3 anos em Data Science ou Data Analytics;', ' Experiência em linguagens como Python, R e/ou Spark;', ' Bons conhecimentos em bases de dados SQL e ETL;', ' Bons conhecimentos em NoSQL, JSON, XML, Tableau/PowerBI;', ' Serão valorizados conhecimentos em arquitetura Azure, Cloudera, AWS, Google Cloud, entre outros;', ' Autonomia e sentido de responsabilidade;', ' Espírito por trabalho em equipa e capacidade de iniciativa;', ' Capacidade de comunicação;', ' Bons conhecimentos de Inglês.', ' Na nossa empresa, terás bastante acompanhamento semanal e mensal;', ' O teu manager vai estar atento às tuas motivações e sugestões;', ' Tens acesso à Plataforma online que podes tirar as formações que pretenderes;', ' As vitórias e conquistas serão festejadas em conjunto;', ' Acompanhamento da nossa equipa de Recursos Humanos e Suporte;', ' Feedback constante do teu trabalho;', ' E como é óbvio bastantes Eventos 😊']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Human Resources",Engineering and Information Technology,Associate
1,16/08/2021 16h,Habber Tec,"Lisbon, Lisbon, Portugal",Anúncio de emprego: Data Scientist (SAS E-Miner) (F/M),2021-07-07,https://linkedin.com/jobs/view/an%C3%BAncio-de-emprego-data-scientist-sas-e-miner-f-m-at-habber-tec-2670258645,"[' Licenciado em Informática, Gestão de Informação ou equivalentes;', ' Experiência em SAS E-Miner;', ' Experiência em Modelação Preditiva;', ' Experiência em Python e R (seria um extra);', ' Experiência e gosto pelo trabalho em equipa;', ' Competências de relacionamento interpessoal;', ' Com pelo menos 3 anos de experiência.', ' Formação técnica inicial e contínua;', ' Acompanhamento personalizado de acordo com objetivos individuais de desenvolvimento;', ' Prémios por cumprimento de objetivos;', ' Plano estruturado de progressão de carreira;', ' Iniciativas de soft skills e team building.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Networking, and Computer & Network Security",Engineering and Information Technology,Entry level
1,16/08/2021 16h,"Vantis - Tecnologias de Informação, Lda","Lisbon, Lisbon, Portugal",Oferta de emprego: Data Scientist,2021-07-07,https://linkedin.com/jobs/view/oferta-de-emprego-data-scientist-at-vantis-tecnologias-de-informa%C3%A7%C3%A3o-lda-2670255724,"[' Mínimo de 2 anos de experiência em SQL, Teradata, BTEQ, Datastage~.', ' Valorizados conhecimentos em BigData (Hadoop Cloudera), NoSQL (Hbase, Neo4J), Streaming (Kafka), Search (ElasticSearch, SolR) e DevOps (GitLab, Jenkins, Nexus).', ' Nível de francês mínimo A2.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Networking, and Computer & Network Security",Engineering and Information Technology,Entry level
1,16/08/2021 16h,Revolut,"Lisbon, Lisbon, Portugal",Model Risk Manager,2021-07-31,https://linkedin.com/jobs/view/model-risk-manager-at-revolut-2445701936,"[' Perform technical review of risk and business models. Main focus areas are assessing the conceptual soundness, performance and implementation of a model as well as the compliance with regulation and performing quantitative analyses, independent testing and challenging of models.', ' Writing high quality, detailed validation reports. These include a model risk assessment and recommendations for model improvement.', ' Interacting with model developers, senior management, internal & external audit, regulators etc, in which your report and recommendations will be discussed and challenged.', ' Your model scope is broad and includes: regulatory and economic capital, market, credit and operational risk models such as safeguarding reconciliations, VaR, stress tests, IRRBB, EaR, EvE, models used for Risk Appetite Framework, as well as models used for internal business purposes such as predicting client behaviour and supporting management decisions.', ' Maintaining Model Risk management infrastructure, such as model inventory and validation processes.', ' University degree in a quantitative discipline, e.g. (financial) mathematics, (theoretical) physics, , economics, statistics/econometrics, machine learning, data science/engineering or similar, at least at Master level. A PhD and/or additional qualification (e.g. second Master degree in one of the disciplines above) is desirable.', ' At least 2 years of relevant work experience in a quantitative role in the financial industry (e.g. modeller, model validator, quantitative risk manager, quant developer, quantitative consultant) or in tech companies/start-ups as a data scientist/engineer who is eager to gain experience in finance and risk.', ' Knowledge of financial risk measurement and management methodologies', ' Knowledge of regulatory requirements regarding model risk management and (risk) modelling', ' Knowledge and experience with mathematical finance and statistics/ econometrics', ' Knowledge of financial markets & products', ' Experience with SQL and Python', ' Good communication and influencing skills to a wide range of stakeholders, full business proficiency in English', ' Knowledge and experience in data science and implementation of relevant computational algorithms', ' Knowledge and experience in data/software engineering and of relevant infrastructure.', ' Competitive salary', ' Excellent training and guidance from our team', ' Roll with a free Revolut Metal subscription', ' Private medical care', ' Daily meal allowance']",102 applicants,Full-time,"Information Technology and Services, Computer Software, and Financial Services",Finance and Sales,Associate
1,16/08/2021 16h,Nokia,"Amadora, Lisbon, Portugal",Procurement Intelligence SAP BW Specialist,2021-07-20,https://linkedin.com/jobs/view/procurement-intelligence-sap-bw-specialist-at-nokia-2648242348,"[' Support procurement reporting tools with focus on SAP BW', 'Take over business ownership of procurement reporting system SPCS on longer term', 'Drive continuous automation of procurement reporting tools and processes', 'Translate procurement requirements into IT change requests and deliverables', 'Lead small team of technical experts', ""Master's degree in Information Technology, Data Science/Analytics or any other relevant"", '5+ years professional experience in Procurement and/or Finance & Control', 'SAP BW and/or SAP Hana skills', 'Good knowhow in handling big data sets efficiently', 'Advanced Excel skills', 'Good Power BI, Power Query skills', 'Data Scientist and Artificial Intelligence skills appreciated', 'Database, SQL knowledge', 'Solid Programming Experience']",Be among the first 25 applicants,Full-time,Information Technology and Services and Telecommunications,Purchasing and Supply Chain,Not Applicable
1,16/08/2021 16h,Talkdesk,"Lisbon, Lisbon, Portugal",Senior Product Designer - AI,2021-07-28,https://linkedin.com/jobs/view/senior-product-designer-ai-at-talkdesk-2665211121,"['Help and collaborate on UX product vision and strategy definition for AI products - AI unit;', 'Make UX discoveries with other designers and product teams remotely with end-users;', 'Update our personas based on continuous UX research;', 'Co-design with peers and deliver design work that meets user needs, business requirements and technical feasibility;', 'Working with leaders of other functions (e.g. PM, Eng, Marketing, Sales) to ensure that teams are collaborating effectively to act the company strategy;', 'Sketch and prototype ideas to quickly assess their viability and design the fine-grained details of components, interactions, and transitions;', 'Test the prototypes with end-users and refine the designs to improve the user experience;', 'Document the design specifications and UX guidelines of the visual artefacts;', 'Evangelize the importance of design and UX research as part of Talkdesk’s Design System;', 'Be a host and active contributor of design discussions, workshops and in agile ceremonies;', 'Guide our junior and mid designers in processes and sharing knowledge.', '5+ years of experience in similar positions;', 'Comprehensive understanding in applying user-centered design methodologies to tackle complex product problems;', 'Deep knowledge of a broad range of UX research methods and passion to share this knowledge with others;', 'Experience defining, conducting, and analyzing usability sessions with end-users and usability reviews with designers;', 'Comfortable with end-to-end processes—from discovery to execution, lo-fi & hi-fi prototyping skills;', 'Clear and objective communication skills adjusting to PMs, developers, designers, and other team members;', 'Ability to provide constructive and effective feedback to guide and help team members achieve a positive outcome. Walk the talk;', 'Passionate about solving complex design challenges that will improve people’s life.', 'Experience with User Research activities in AI (Artificial Intelligence) space;', 'Experience or interest in SaaS or enterprise applications;', 'Experience developing an enterprise UX Research capability;', 'Ability to co-work independently and from a remote location based in Portugal;', 'Experience working in an agile iterative methodology;', 'Experience in sharing and learning on Pair design and Design critique sessions.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Internet","Design, Art/Creative, and Information Technology",Associate
1,16/08/2021 16h,Fyld,"Lisbon, Lisbon, Portugal",Anúncio de emprego: Data Science- Lisboa,2021-07-07,https://linkedin.com/jobs/view/an%C3%BAncio-de-emprego-data-science-lisboa-at-fyld-2669867536,"[' Licenciatura em Engenharia informática, Matemática ou áreas similares;', ' Experiência prévia em projetos que envolvam grande volume de dados;', ' Experiência com R e Python (obrigatório);', ' Experiência com ferramentas de Big Data (e.g. Hadoop, Spark);', ' Fluência em inglês;.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Staffing and Recruiting",Engineering and Information Technology,Entry level
1,16/08/2021 16h,Passio Consulting,"Lisbon, Lisbon, Portugal",Anúncio de emprego: Machine Learning Engineer (m/f) - Nearshore,2021-07-07,https://linkedin.com/jobs/view/an%C3%BAncio-de-emprego-machine-learning-engineer-m-f-nearshore-at-passio-consulting-2669869310,"[' Licenciatura em Informática, Gestão de Informação, Matemática ou similar;', ' Experiência mínima de 2 anos como Data Scientist;', ' Experiência na construção de modelos de previsão;', ' Sólidos conhecimentos de técnicas de machine learning;', ' Experiência com Python e/ou R;', ' Conhecimentos em ferramentas Azure (Machine Learning Studio, Automated ML, SQL Database)', ' Microsoft Certified: Azure Data Scientist Associate (preferencial)', ' Disponibilidade para viajar;', ' Fluente na língua inglesa.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Information Services",Engineering and Information Technology,Entry level
1,16/08/2021 16h,Siemens,"Lisbon, Lisbon, Portugal",Data Scientist Intern (m/f/d),2021-06-24,https://linkedin.com/jobs/view/data-scientist-intern-m-f-d-at-siemens-2616830997,"['Search out opportunities to apply machine learning to real world problems', 'Work with teams to understand the problems and develop strategies to improve or solve them with machine learning', 'Contribute to building, iterating, and evaluating machine learning models', 'Organize modeling experiments for sharing/reuse in well-formed Jupyter Notebooks', 'Assist in identifying and vetting learning resources', 'B.S. or M.S. in Data Science, Machine Learning, Computer Science, or related technical field', 'Solid math foundations through prior coursework in linear algebra and multivariable calculus', 'Good understanding of vectors, matrix multiplication, determinants, Eigenvector decomposition, derivatives', 'Courses or experience in statistical modeling and/or machine learning', 'Experience with Python programming', 'Eagerness to learn new technologies.', 'Excellent oral and written skills in English.', 'Good communication and networking skills in an intercultural environment and across all management levels.']",25 applicants,Full-time,Electrical/Electronic Manufacturing,Engineering and Information Technology,Entry level
